price,vol,invert,timestamp,type
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904748,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904748,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904749,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904749,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904750,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904750,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904751,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904751,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904752,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904752,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904753,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904753,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569904754,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569904754,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905304,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905304,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905305,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905305,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905306,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905306,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905307,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905307,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
285638.99010931805,7.684e-05,3.500922614301661e-06,1569905308,asks
282360.6609412028,0.00277241,3.5415698371956797e-06,1569905308,bids
